Time,Interior Temp,Exterior Temp,Relative Humidity,Air Pressure,Acceleration (X),Acceleration (Z)
8847,-9.61,1.82,25.12,0.16,0.613,0.91
8848,-11.37,2.7,25.43,0.18,0.658,1.221
8849,-9.61,2.7,25.28,0.16,0.628,0.924
8850,-9.61,2.7,24.96,0.16,0.45,0.969
8851,-9.61,1.82,24.8,0.16,0.332,0.895
8852,-9.61,2.7,25.12,0.16,0.273,1.161
8853,-10.49,1.82,25.28,0.18,0.524,1.117
8854,-10.49,1.82,25.12,0.18,0.821,0.85
8855,-10.49,0.94,24.96,0.16,0.613,0.998
8856,-6.09,6.22,23.38,0.03,0.998,1.931
8857,-2.57,11.5,24.02,0.16,0.85,1.206
8858,-10.49,1.82,24.8,0.03,0.821,1.62
8859,-9.61,1.82,25.12,0.16,0.569,1.206
8860,-9.61,2.7,24.96,0.16,0.554,1.221
8861,-9.61,2.7,25.43,0.16,0.436,1.102
8862,-9.61,2.7,24.96,0.16,0.88,0.939
8863,-9.61,2.7,25.12,0.14,0.45,1.161
8864,-10.49,2.7,25.75,0.16,0.539,1.161
8865,-10.49,2.7,26.07,0.18,0.465,1.043
8866,-10.49,2.7,26.07,0.16,0.599,1.013
8867,-10.49,2.7,25.75,0.16,0.48,0.806
8868,-9.61,2.7,25.28,0.16,0.524,1.354
8869,-9.61,2.7,25.43,0.14,0.391,0.895
8870,-9.61,2.7,25.12,0.16,0.362,0.895
8871,-10.49,2.7,26.07,0.16,0.569,1.072
8872,-10.49,2.7,25.28,0.18,0.332,1.206
8873,-9.61,2.7,25.75,0.14,0.51,0.821
8874,-9.61,2.7,25.75,0.14,0.302,0.91
8875,-10.49,0.94,24.8,0.16,0.539,1.369
8876,-7.85,7.98,25.75,0.14,0.998,1.383
8877,-9.61,2.7,24.96,0.23,0.747,1.502
8878,-10.49,2.7,25.75,0.16,0.673,1.339
8879,-9.61,2.7,25.43,0.14,0.347,1.235
8880,-10.49,2.7,25.75,0.18,0.302,1.043
8881,-8.73,2.7,25.59,0.16,0.421,0.924
8882,-9.61,2.7,26.07,0.14,0.436,1.339
8883,-9.61,2.7,25.75,0.14,0.406,0.91
8884,-10.49,2.7,25.43,0.16,0.628,1.028
8885,-9.61,2.7,25.75,0.14,0.51,1.309
8886,-8.73,2.7,25.43,0.16,0.436,0.924
8887,-8.73,2.7,26.22,0.14,0.687,0.895
8888,-9.61,2.7,26.38,0.16,0.406,1.428
8889,-10.49,2.7,26.22,0.16,0.495,0.924
8890,-9.61,2.7,25.59,0.14,0.554,1.058
8891,-9.61,2.7,25.28,0.14,0.287,0.998
8892,-8.73,2.7,26.54,0.14,0.539,0.806
8893,-8.73,2.7,26.07,0.14,0.791,0.91
8894,-10.49,0.94,25.43,0.16,0.48,1.561
8895,-7.85,7.1,24.8,0.16,0.954,1.443
8896,-2.57,9.74,25.28,0.14,0.954,1.398
8897,-8.73,2.7,25.12,0.12,1.176,1.843
8898,-8.73,3.58,26.7,0.14,0.954,1.013
8899,-8.73,3.58,25.75,0.14,0.51,1.517
8900,-9.61,3.58,25.91,0.16,0.332,0.939
8901,-8.73,3.58,26.22,0.16,0.436,0.806
8902,-8.73,3.58,25.75,0.16,0.599,0.91
8903,-9.61,3.58,26.07,0.14,0.791,1.147
8904,-10.49,2.7,26.7,0.16,0.48,1.354
8905,-9.61,3.58,25.91,0.14,0.554,0.835
8906,-8.73,3.58,26.22,0.14,0.213,1.147
8907,-10.49,1.82,26.07,0.16,0.687,1.665
8908,-6.09,9.74,24.33,0.14,0.584,1.487
8909,-9.61,8.86,26.07,0.14,0.998,2.006
8910,-8.73,1.82,23.54,0.14,1.102,1.532
8911,-9.61,3.58,26.07,0.14,0.88,1.265
8912,-8.73,2.7,25.75,0.16,0.895,0.806
8913,-9.61,3.58,25.75,0.14,0.924,1.191
8914,-8.73,2.7,25.91,0.14,0.406,1.176
8915,-9.61,3.58,25.59,0.14,0.524,1.191
8916,-10.49,2.7,26.22,0.16,0.732,1.176
8917,-8.73,3.58,26.38,0.14,0.45,1.191
8918,-8.73,3.58,26.54,0.14,0.302,1.206
8919,-8.73,2.7,25.91,0.14,0.48,1.369
8920,-9.61,2.7,26.38,0.14,0.747,1.383
8921,-8.73,2.7,26.07,0.14,0.569,1.25
8922,-8.73,2.7,26.38,0.14,0.45,1.058
8923,-8.73,2.7,26.7,0.14,0.687,1.428
8924,-8.73,2.7,26.22,0.14,0.376,1.013
8925,-8.73,2.7,25.91,0.14,0.317,1.147
8926,-9.61,2.7,27.01,0.14,0.628,1.443
8927,-8.73,2.7,26.85,0.14,0.554,1.383
8928,-10.49,1.82,26.07,0.16,0.776,1.191
8929,-6.97,7.1,25.59,0.18,1.25,1.709
8930,-1.7,6.22,26.07,0.16,0.702,1.458
8931,-9.61,2.7,26.07,0.12,1.413,1.754
8932,-9.61,2.7,26.85,0.14,0.569,0.969
8933,-9.61,3.58,26.54,0.14,0.465,0.939
8934,-8.73,3.58,26.54,0.14,0.761,1.206
8935,-9.61,3.58,25.91,0.14,0.673,1.309
8936,-9.61,3.58,26.54,0.14,0.495,1.221
8937,-9.61,3.58,25.91,0.14,0.554,0.939
8938,-8.73,3.58,26.07,0.14,0.362,0.998
8939,-9.61,3.58,26.7,0.14,0.969,1.28
8940,-8.73,3.58,26.7,0.14,0.51,1.265
8941,-7.85,3.58,26.54,0.16,0.88,1.043
8942,-9.61,3.58,26.7,0.14,0.865,1.443
8943,-8.73,3.58,26.38,0.14,0.213,1.206
8944,-7.85,3.58,26.7,0.14,0.51,0.821
8945,-8.73,3.58,26.22,0.14,0.85,1.354
8946,-8.73,3.58,27.01,0.14,0.45,1.191
8947,-8.73,3.58,26.38,0.14,0.761,1.369
8948,-8.73,3.58,27.33,0.16,0.998,1.043
8949,-10.49,1.82,26.22,0.16,0.48,1.132
8950,-8.73,8.86,27.33,0.12,1.265,2.124
8951,-9.61,3.58,25.28,0.23,1.028,1.487
8952,-8.73,3.58,26.7,0.14,0.732,1.28
8953,-9.61,3.58,27.17,0.14,0.569,1.176
8954,-9.61,3.58,26.22,0.14,0.821,0.924
8955,-7.85,3.58,26.38,0.14,0.702,1.472
8956,-8.73,3.58,27.17,0.14,0.45,1.147
8957,-9.61,3.58,26.85,0.14,0.539,1.117
8958,-7.85,3.58,27.01,0.14,0.436,0.924
8959,-7.85,3.58,26.38,0.14,0.628,1.013
8960,-9.61,3.58,27.01,0.14,0.524,1.102
8961,-8.73,3.58,26.85,0.14,0.376,1.206
8962,-9.61,3.58,27.01,0.14,0.613,0.998
8963,-8.73,3.58,27.33,0.14,0.569,0.969
8964,-8.73,3.58,27.48,0.14,0.673,0.91
8965,-9.61,3.58,27.01,0.14,0.599,0.969
8966,-8.73,3.58,26.85,0.14,0.362,1.117
8967,-7.85,3.58,26.85,0.14,0.465,1.428
8968,-9.61,1.82,26.85,0.14,0.524,1.591
8969,-5.21,7.1,26.54,0.18,1.072,1.665
8970,-8.73,3.58,26.7,0.14,0.391,1.072
8971,-7.85,3.58,26.7,0.14,0.865,1.206
8972,-9.61,3.58,26.85,0.14,0.776,0.835
8973,-7.85,3.58,27.33,0.14,0.702,1.472
8974,-7.85,3.58,26.38,0.16,0.421,1.072
8975,-9.61,3.58,26.7,0.14,0.524,0.998
8976,-9.61,3.58,26.7,0.14,0.791,1.191
8977,-8.73,3.58,27.01,0.14,0.88,1.072
8978,-7.85,3.58,27.8,0.14,0.806,1.235
8979,-7.85,3.58,26.85,0.14,0.45,1.147
8980,-9.61,2.7,27.01,0.14,0.51,0.939
8981,-7.85,3.58,27.17,0.14,0.554,1.117
8982,-8.73,3.58,27.01,0.14,0.554,1.383
8983,-7.85,3.58,27.48,0.16,0.687,1.087
8984,-8.73,2.7,27.8,0.14,0.524,1.161
8985,-9.61,1.82,27.33,0.12,0.332,1.191
8986,-6.09,7.1,26.07,0.14,1.058,1.339
8987,-2.57,7.98,27.64,0.14,0.984,1.25
8988,-9.61,2.7,27.01,0.16,1.324,1.561
8989,-9.61,2.7,27.01,0.14,0.776,1.502
8990,-8.73,2.7,26.7,0.14,0.998,1.354
8991,-8.73,2.7,27.17,0.14,0.569,1.532
8992,-7.85,2.7,27.8,0.14,0.761,1.058
8993,-8.73,2.7,27.8,0.14,0.776,1.295
8994,-8.73,2.7,28.11,0.14,0.835,1.013
8995,-9.61,2.7,27.8,0.14,0.761,1.339
8996,-7.85,2.7,27.64,0.14,0.776,1.398
8997,-7.85,3.58,27.17,0.14,0.628,0.984
8998,-7.85,3.58,27.48,0.14,0.302,1.117
8999,-8.73,2.7,27.17,0.14,0.658,0.939
9000,-7.85,3.58,27.33,0.14,0.85,1.147
9001,-8.73,3.58,27.17,0.14,0.51,1.295
9002,-7.85,3.58,27.64,0.14,0.554,1.265
9003,-7.85,3.58,27.33,0.14,0.48,0.85
9004,-7.85,3.58,26.85,0.14,0.687,0.969
9005,-7.85,3.58,28.11,0.14,0.702,1.191
9006,-8.73,1.82,26.7,0.12,0.628,1.339
9007,-5.21,8.86,27.8,0.12,1.117,1.458
9008,-8.73,4.46,25.91,0.14,1.117,1.458
9009,-8.73,3.58,27.33,0.12,0.747,1.309
9010,-7.85,3.58,27.33,0.14,0.658,1.221
9011,-8.73,2.7,27.48,0.14,0.865,1.147
9012,-7.85,2.7,27.33,0.14,0.761,1.25
9013,-7.85,2.7,27.48,0.14,0.776,1.147
9014,-8.73,2.7,27.01,0.14,0.85,1.191
9015,-7.85,2.7,27.48,0.14,0.969,1.28
9016,-6.97,2.7,27.8,0.14,0.821,1.428
9017,-6.97,2.7,27.96,0.14,0.835,0.998
9018,-8.73,1.82,27.33,0.12,0.687,1.398
9019,-3.45,7.98,27.96,0.12,1.117,2.006
9020,-7.85,5.34,25.43,0.12,0.984,1.546
9021,-7.85,2.7,27.64,0.14,0.554,1.413
9022,-8.73,2.7,27.48,0.14,0.51,1.265
9023,-7.85,2.7,27.33,0.14,0.776,1.221
9024,-6.97,2.7,28.27,0.16,0.687,1.235
9025,-6.97,2.7,27.48,0.14,0.613,1.191
9026,-6.97,3.58,27.8,0.14,0.554,1.324
9027,-8.73,3.58,27.33,0.14,0.673,1.235
9028,-8.73,3.58,27.64,0.14,0.554,1.25
9029,-8.73,3.58,27.96,0.12,0.717,1.206
9030,-8.73,3.58,27.8,0.14,0.687,1.25
9031,-8.73,3.58,27.96,0.14,0.687,1.25
9032,-8.73,3.58,28.27,0.14,0.613,1.147
9033,-8.73,3.58,28.11,0.14,0.658,1.265
9034,-8.73,3.58,27.96,0.14,0.658,1.206
9035,-8.73,3.58,27.64,0.14,0.628,1.206
9036,-6.97,3.58,28.59,0.14,0.673,1.221
9037,-8.73,3.58,27.8,0.14,0.628,1.102
9038,-7.85,2.7,27.64,0.14,0.761,1.354
9039,-4.33,7.98,27.17,0.16,1.176,1.709
9040,-2.57,8.86,27.17,0.14,1.161,1.709
9041,-7.85,3.58,26.85,0.12,1.176,2.05
9042,-8.73,4.46,27.64,0.14,0.687,1.147
9043,-8.73,4.46,27.8,0.14,0.673,1.206
9044,-6.97,4.46,27.96,0.16,0.88,1.161
9045,-6.97,4.46,28.27,0.14,0.865,1.265
9046,-6.97,4.46,28.11,0.14,0.717,1.428
9047,-7.85,4.46,27.8,0.14,0.539,1.117
9048,-6.97,4.46,28.43,0.14,0.791,1.087
9049,-6.97,4.46,27.8,0.14,0.717,1.117
9050,-6.97,4.46,27.8,0.14,0.732,1.147
9051,-6.97,4.46,28.11,0.16,0.613,1.132
9052,-6.97,4.46,27.96,0.14,0.643,1.369
9053,-7.85,4.46,28.11,0.14,0.584,1.147
9054,-8.73,4.46,28.11,0.14,0.569,1.191
9055,-7.85,4.46,27.8,0.14,0.687,1.176
9056,-6.97,4.46,27.96,0.14,0.717,1.221
9057,-7.85,4.46,27.64,0.14,0.687,1.295
9058,-7.85,3.58,27.8,0.12,0.717,1.28
9059,-0.82,9.74,28.59,0.12,1.221,1.591
9060,-6.97,4.46,25.12,0.12,1.161,1.709
9061,-7.85,4.46,27.96,0.14,0.821,1.472
9062,-7.85,4.46,28.43,0.14,0.687,1.102
9063,-6.97,4.46,27.64,0.14,0.658,1.161
9064,-6.97,4.46,28.43,0.14,0.702,1.058
9065,-7.85,4.46,28.11,0.14,0.643,1.147
9066,-6.97,4.46,27.96,0.14,0.702,1.28
9067,-7.85,4.46,27.8,0.14,0.747,1.176
9068,-6.97,4.46,28.11,0.14,0.791,1.176
9069,-6.97,4.46,27.64,0.14,0.613,1.161
9070,-7.85,4.46,28.11,0.14,0.643,1.309
9071,-6.97,4.46,27.96,0.16,0.628,1.235
9072,-7.85,4.46,27.96,0.14,0.628,1.147
9073,-6.97,4.46,27.8,0.14,0.732,1.25
9074,-7.85,4.46,28.11,0.12,0.673,1.176
9075,-6.97,3.58,27.64,0.14,0.628,1.28
9076,-7.85,3.58,28.43,0.14,0.702,1.354
9077,-7.85,4.46,27.64,0.14,0.613,1.087
9078,-7.85,3.58,28.11,0.12,0.821,1.354
9079,-4.33,8.86,27.17,0.12,1.265,1.561
9080,-6.97,6.22,25.91,0.12,1.102,1.739
9081,-6.97,4.46,28.75,0.14,0.569,1.147
9082,-6.09,4.46,28.27,0.14,0.584,1.28
9083,-6.97,4.46,28.43,0.14,0.643,1.413
9084,-6.09,4.46,28.59,0.14,0.643,1.309
9085,-6.97,4.46,27.8,0.12,0.761,1.354
9086,-6.09,3.58,28.43,0.14,0.599,1.309
9087,-7.85,3.58,28.9,0.12,0.613,1.25
9088,-6.97,4.46,28.43,0.16,0.673,1.295
9089,-6.97,3.58,28.27,0.14,0.776,1.295
9090,-6.97,4.46,28.11,0.16,0.643,1.28
9091,-6.09,4.46,28.27,0.12,0.658,1.147
9092,-6.09,4.46,28.11,0.14,0.628,1.176
9093,-6.97,3.58,27.96,0.14,0.687,1.339
9094,-6.97,4.46,28.27,0.12,0.717,1.147
9095,-6.09,4.46,28.43,0.12,0.791,1.117
9096,-6.97,2.7,28.11,0.12,0.835,1.295
9097,-1.7,10.62,28.59,0.05,1.265,1.798
9098,-6.09,5.34,27.17,0.12,1.132,1.724
9099,-6.97,3.58,28.59,0.12,0.569,1.25
9100,-6.97,4.46,28.9,0.14,0.554,1.265
9101,-6.97,4.46,28.43,0.12,0.732,0.998
9102,-6.09,4.46,28.59,0.14,0.747,1.117
9103,-7.85,4.46,28.43,0.12,0.584,1.221
9104,-6.09,4.46,28.43,0.14,0.717,1.295
9105,-6.09,4.46,28.27,0.14,0.776,1.221
9106,-7.85,4.46,28.75,0.14,0.791,1.28
9107,-6.97,4.46,28.59,0.12,0.717,1.235
9108,-6.09,5.34,28.9,0.14,0.687,1.161
9109,-6.09,5.34,28.75,0.12,0.643,1.206
9110,-6.09,5.34,28.27,0.14,0.791,1.132
9111,-7.85,5.34,28.59,0.14,0.776,1.28
9112,-7.85,5.34,28.59,0.12,0.702,1.221
9113,-6.09,4.46,28.59,0.12,0.747,1.265
9114,-6.09,5.34,28.43,0.12,0.613,1.176
9115,-6.97,4.46,27.96,0.14,0.599,1.221
9116,-7.85,3.58,28.43,0.12,0.865,1.517
9117,-3.45,9.74,27.8,0.14,1.413,1.754
9118,1.82,8.86,29.06,0.12,0.998,1.635
9119,-6.97,5.34,27.8,0.14,1.191,1.917
9120,-6.97,5.34,28.59,0.14,0.747,1.324
9121,-6.97,5.34,28.75,0.14,0.761,1.324
9122,-6.97,5.34,28.9,0.12,0.821,1.339
9123,-6.09,4.46,28.75,0.12,0.673,1.383
9124,-7.85,4.46,28.43,0.12,0.539,1.398
9125,-6.09,4.46,28.43,0.12,0.85,1.413
9126,-6.09,4.46,28.75,0.12,0.835,1.354
9127,-6.09,4.46,28.27,0.12,0.806,1.339
9128,-6.09,4.46,28.59,0.14,0.776,1.339
9129,-6.97,3.58,28.11,0.12,0.969,1.458
9130,-2.57,10.62,28.75,0.03,1.295,1.857
9131,-5.21,9.74,26.7,0.12,1.117,1.606
9132,-7.85,4.46,27.8,0.16,1.147,1.872
9133,-6.09,4.46,29.06,0.12,0.658,1.324
9134,-6.97,4.46,29.06,0.14,0.791,1.309
9135,-6.97,4.46,29.38,0.12,0.732,1.324
9136,-6.09,4.46,28.75,0.14,0.628,1.147
9137,-5.21,4.46,28.43,0.12,0.702,1.147
9138,-6.09,4.46,29.06,0.12,0.806,1.176
9139,-6.97,4.46,29.38,0.12,0.687,1.28
9140,-6.09,4.46,29.38,0.12,0.643,1.221
9141,-6.09,4.46,28.59,0.12,0.569,1.25
9142,-7.85,4.46,28.43,0.12,0.643,1.235
9143,-6.09,4.46,29.06,0.12,0.747,1.221
9144,-5.21,4.46,29.06,0.12,0.821,1.25
9145,-6.97,4.46,27.17,0.12,0.732,1.161
9146,-6.09,4.46,29.06,0.12,0.776,1.191
9147,-6.09,4.46,28.59,0.12,0.806,1.295
9148,-6.09,4.46,29.22,0.12,0.702,1.25
9149,-7.85,3.58,28.43,0.12,0.954,1.324
9150,-5.21,9.74,29.38,0.12,1.398,1.813
9151,-6.97,5.34,26.22,0.12,1.221,1.606
9152,-6.97,4.46,28.75,0.12,0.865,1.413
9153,-6.97,4.46,28.75,0.12,0.791,1.339
9154,-5.21,4.46,25.75,0.12,0.702,1.339
9155,-5.21,5.34,28.9,0.14,0.702,1.25
9156,-6.97,5.34,29.06,0.12,0.717,1.265
9157,-6.09,4.46,28.9,0.14,0.702,1.013
9158,-6.97,4.46,29.06,0.14,0.821,1.147
9159,-6.97,4.46,24.02,0.12,0.821,1.161
9160,-6.97,4.46,28.75,0.14,0.806,1.161
9161,-5.21,4.46,28.59,0.14,0.821,1.161
9162,-6.09,4.46,29.38,0.12,0.806,1.147
9163,-6.97,4.46,29.06,0.12,0.806,1.161
9164,-6.09,4.46,28.9,0.14,0.821,1.147
9165,-6.09,4.46,28.75,0.12,0.806,1.087
9166,-6.09,4.46,28.43,0.12,1.028,1.517
9167,-6.09,5.34,28.9,0.12,1.072,1.339
9168,-5.21,5.34,29.38,0.16,0.243,1.087
9169,-6.09,3.58,28.75,0.12,0.776,1.546
9170,-3.45,9.74,28.11,0.14,1.235,1.68
9171,-2.57,16.78,27.64,0.14,1.221,1.931
9172,-6.09,5.34,29.06,0.1,0.732,1.783
9173,-6.97,4.46,29.69,0.14,0.895,0.984
9174,-5.21,5.34,29.22,0.16,0.199,0.998
9175,-5.21,5.34,28.9,0.14,0.673,1.561
9176,-5.21,5.34,29.38,0.16,0.998,0.88
9177,-6.09,5.34,29.38,0.14,1.383,1.443
9178,-6.97,4.46,29.38,0.14,0.436,1.561
9179,-5.21,4.46,28.9,0.14,1.206,0.332
9180,-6.97,4.46,29.06,0.14,0.362,1.354
9181,-6.97,4.46,28.75,0.14,0.213,2.346
9182,-6.97,4.46,29.69,0.14,1.665,0.436
9183,-5.21,4.46,29.06,0.14,-0.527,1.946
9184,-6.09,4.46,29.53,0.14,0.865,0.673
9185,-6.97,4.46,28.75,0.14,1.221,1.917
9186,-6.09,4.46,29.53,0.14,0.673,1.546
9187,-6.09,4.46,29.38,0.14,0.421,1.072
9188,-6.09,4.46,29.22,0.14,0.613,3.131
9189,-6.09,3.58,28.75,0.14,1.28,2.168
9190,-0.82,9.74,28.75,0.16,0.791,1.072
9191,-2.57,9.74,27.33,0.14,2.45,1.931
9192,-5.21,4.46,27.96,0.14,0.821,3.65
9193,-5.21,4.46,29.22,0.16,1.383,2.139
9194,-6.09,4.46,29.22,0.16,-0.038,1.62
9195,-6.09,4.46,29.53,0.16,-0.646,1.132
9196,-5.21,4.46,29.06,0.16,1.931,0.954
9197,-6.09,4.46,29.22,0.16,1.576,-0.024
9198,-6.09,4.46,28.75,0.16,-0.423,1.354
9199,-6.97,4.46,28.75,0.16,-0.601,0.613
9200,-6.09,4.46,28.9,0.16,-0.098,1.309
9201,-6.09,4.46,28.59,0.16,1.857,1.176
9202,-5.21,4.46,28.43,0.16,1.339,1.828
9203,-5.21,4.46,28.27,0.16,0.939,1.161
9204,-6.09,4.46,28.9,0.16,-0.809,1.25
9205,-6.09,4.46,28.59,0.16,1.546,0.687
9206,-5.21,4.46,28.59,0.16,0.85,1.739
9207,-6.09,4.46,28.59,0.16,1.754,1.857
9208,-6.09,4.46,29.22,0.16,-1.342,1.369
9209,-5.21,4.46,28.9,0.16,2.228,0.584
9210,-6.09,2.7,28.75,0.16,0.865,1.176
9211,-1.7,9.74,29.38,0.14,-1.386,2.998
9212,-5.21,4.46,27.96,0.12,1.902,2.716
9213,-6.09,4.46,28.27,0.16,1.857,2.346
9214,-5.21,4.46,28.75,0.16,-0.29,1.828
9215,-5.21,4.46,28.59,0.18,1.546,1.087
9216,-5.21,4.46,28.59,0.16,1.102,0.036
9217,-5.21,4.46,28.59,0.16,-1.357,1.783
9218,-5.21,3.58,28.59,0.18,0.895,0.184
9219,-6.09,4.46,28.43,0.18,0.539,2.628
9220,-5.21,4.46,28.43,0.18,-0.364,-0.72
9221,-6.09,4.46,28.43,0.18,1.072,0.628
9222,-4.33,4.46,27.96,0.2,-0.912,0.539
9223,-5.21,3.58,28.59,0.18,1.502,0.569
9224,-5.21,3.58,28.75,0.2,-0.246,1.783
9225,-5.21,4.46,28.59,0.18,-0.512,1.606
9226,-4.33,4.46,28.43,0.18,0.539,1.028
9227,-5.21,2.7,27.64,0.18,1.25,3.457
9228,4.46,9.74,29.06,0.16,1.013,-1.268
9229,-5.21,3.58,27.33,0.18,2.183,2.731
9230,-5.21,3.58,28.11,0.18,1.517,3.413
9231,-5.21,3.58,28.59,0.18,-0.497,2.331
9232,-6.09,3.58,28.11,0.18,1.754,1.324
9233,-5.21,3.58,27.96,0.18,0.376,1.65
9234,-5.21,3.58,28.27,0.18,1.843,2.006
9235,-4.33,3.58,27.96,0.18,2.82,-0.586
9236,-5.21,3.58,28.11,0.2,0.599,0.436
9237,-4.33,3.58,28.11,0.18,-0.423,1.324
9238,-4.33,4.46,27.64,0.18,2.124,1.709
9239,-5.21,4.46,27.96,0.18,-0.112,0.48
9240,-6.97,2.7,27.96,0.18,2.939,2.302
9241,0.06,9.74,27.96,0.1,0.954,1.843
9242,-5.21,7.1,25.75,0.18,0.717,0.998
9243,-4.33,3.58,27.96,0.18,2.687,3.99
9244,-5.21,3.58,28.27,0.2,2.257,0.599
9245,-4.33,3.58,27.48,0.18,-0.201,0.821
9246,-4.33,3.58,27.17,0.18,0.895,1.206
9247,-4.33,3.58,27.64,0.2,1.398,2.731
9248,-5.21,3.58,32.06,0.2,-0.616,-0.349
9249,-4.33,3.58,27.64,0.2,2.228,0.924
9250,-4.33,3.58,27.64,0.2,1.058,-0.379
9251,-4.33,3.58,27.64,0.2,-1.312,1.665
9252,-4.33,3.58,27.33,0.2,1.087,1.147
9253,-4.33,3.58,28.11,0.2,1.309,1.235
9254,-5.21,3.58,27.8,0.2,1.546,1.161
9255,-4.33,3.58,27.48,0.2,0.85,1.147
9256,-4.33,3.58,27.33,0.2,-0.172,0.51
9257,-5.21,3.58,26.85,0.2,0.287,2.583
9258,-4.33,3.58,27.33,0.2,1.058,2.168
9259,-4.33,3.58,27.01,0.2,-0.734,0.362
9260,-6.09,1.82,27.33,0.2,1.769,2.287
9261,-0.82,7.98,26.54,0.23,1.354,0.095
9262,4.46,8.86,25.91,0.2,0.391,2.465
9263,-4.33,2.7,26.22,0.23,0.273,1.695
9264,-4.33,2.7,27.33,0.21,-0.201,1.62
9265,-4.33,2.7,27.17,0.2,0.984,0.702
9266,-4.33,2.7,27.01,0.21,1.132,1.309
9267,-5.21,2.7,26.85,0.21,1.398,1.961
9268,-4.33,2.7,27.17,0.21,0.791,0.021
9269,-4.33,2.7,27.33,0.21,0.85,1.976
9270,-4.33,2.7,26.85,0.21,0.643,0.85
9271,-5.21,2.7,27.01,0.21,0.806,0.302
9272,-6.09,2.7,27.01,0.21,1.295,2.035
9273,-4.33,2.7,27.17,0.23,-0.009,0.85
9274,-4.33,2.7,27.17,0.21,0.48,1.25
9275,-5.21,2.7,26.85,0.21,0.006,1.62
9276,-5.21,2.7,26.85,0.21,-1.208,0.939
9277,-4.33,2.7,26.7,0.21,0.88,0.125
9278,-4.33,2.7,26.54,0.23,1.235,2.598
9279,-5.21,2.7,26.54,0.21,1.724,2.094
9280,-5.21,1.82,26.22,0.21,0.658,0.199
9281,4.46,8.86,26.54,0.21,0.865,1.191
9282,-4.33,1.82,24.02,0.21,0.243,2.213
9283,-4.33,2.7,26.7,0.21,-1.016,3.102
9284,-4.33,2.7,26.38,0.21,-0.542,1.339
9285,-4.33,2.7,26.07,0.21,0.702,0.761
9286,-5.21,2.7,25.91,0.21,2.583,2.243
9287,-5.21,2.7,26.54,0.23,1.754,1.072
9288,-4.33,2.7,26.38,0.23,2.657,0.761
9289,-5.21,2.7,25.91,0.23,-0.942,1.428
9290,-4.33,2.7,26.38,0.23,0.732,1.147
9291,-5.21,2.7,25.75,0.23,0.91,1.28
9292,-3.45,2.7,26.22,0.23,-0.853,3.738
9293,-4.33,2.7,26.07,0.23,-0.66,0.273
9294,-5.21,2.7,25.91,0.23,1.102,1.072
9295,-3.45,2.7,25.75,0.23,0.673,0.702
9296,-4.33,1.82,26.07,0.23,0.51,0.776
9297,-3.45,1.82,25.59,0.23,0.88,0.391
9298,-4.33,2.7,26.07,0.23,-0.438,0.08
9299,-4.33,2.7,26.07,0.23,0.969,2.02
9300,-5.21,0.94,25.28,0.23,0.051,0.895
9301,0.06,7.1,24.96,0.29,0.984,-0.809
9302,-5.21,0.06,23.86,0.23,1.502,2.835
9303,-5.21,1.82,25.91,0.23,0.673,1.354
9304,-5.21,1.82,25.12,0.23,-0.586,1.931
9305,-5.21,1.82,25.43,0.25,0.095,-0.009
9306,-4.33,1.82,25.43,0.25,-0.053,3.309
9307,-5.21,1.82,25.59,0.25,-0.053,0.302
9308,-3.45,1.82,25.59,0.25,-1.979,1.813
9309,-4.33,1.82,25.28,0.27,-0.631,0.45
9310,-3.45,1.82,25.28,0.25,0.391,1.043
9311,-5.21,1.82,25.43,0.25,1.309,2.317
9312,-5.21,1.82,24.96,0.25,0.895,1.62
9313,-3.45,1.82,21.97,0.27,0.391,1.265
9314,-4.33,0.94,25.59,0.25,-1.682,0.332
9315,-3.45,1.82,25.28,0.25,1.62,0.524
9316,-3.45,0.94,25.43,0.25,-0.838,0.406
9317,-4.33,0.94,24.96,0.25,-1.016,0.554
9318,-4.33,0.94,24.8,0.25,-0.038,0.88
9319,-4.33,0.94,24.8,0.25,0.599,1.724
9320,-4.33,0.06,24.96,0.25,0.924,-1.549
9321,0.06,5.34,24.65,0.29,1.058,0.317
9322,3.58,11.5,23.38,0.25,1.235,1.532
9323,-4.33,0.94,23.7,0.34,1.591,2.331
9324,-4.33,0.94,24.33,0.27,1.117,0.213
9325,-3.45,0.94,24.96,0.25,1.117,0.821
9326,-4.33,0.94,25.12,0.27,1.265,0.139
9327,-3.45,0.94,24.65,0.27,3.19,2.805
9328,-4.33,0.94,24.8,0.27,0.139,0.924
9329,-4.33,0.94,24.49,0.27,0.287,1.443
9330,-4.33,0.94,24.65,0.27,0.776,0.865
9331,-4.33,0.94,24.33,0.27,0.673,0.658
9332,-3.45,0.94,24.33,0.27,2.317,3.027
9333,-5.21,0.06,24.33,0.27,3.25,0.436
9334,-4.33,0.06,24.49,0.27,0.969,3.264
9335,-3.45,0.06,24.17,0.27,0.584,1.043
9336,-5.21,0.06,24.65,0.27,0.287,2.479
9337,-5.21,0.06,23.86,0.27,2.272,2.02
9338,-4.33,0.06,24.65,0.27,-0.29,3.501
9339,-3.45,0.94,23.7,0.27,0.421,0.835
9340,-4.33,-0.82,23.7,0.27,1.221,-0.261
9341,-1.7,6.22,24.65,0.27,1.813,2.376
9342,-3.45,0.06,22.91,0.32,0.376,1.887
